"id","Order_id","status","delivery_fee","delivery_time_left","Created_at","Updated_at"
6468967,20637,"delivered",0,-77.12,"2023-02-01 05:19:25","0000-00-00 00:00:00"
6468968,20639,"delivered",0,16.12,"2023-02-01 07:19:26","0000-00-00 00:00:00"
6468969,20640,"delivered",0,15.78,"2023-02-01 07:29:02","0000-00-00 00:00:00"
6468970,20640,"delivered",0,15.78,"2023-02-01 07:29:02","0000-00-00 00:00:00"
6468971,20640,"delivered",0,15.78,"2023-02-01 07:29:02","0000-00-00 00:00:00"
6468972,20657,"delivered",0,9.87,"2023-02-01 09:51:12","0000-00-00 00:00:00"
6468973,20679,"delivered",0,-1.25,"2023-02-02 03:14:42","0000-00-00 00:00:00"
6468974,20679,"delivered",0,-1.25,"2023-02-02 03:14:42","0000-00-00 00:00:00"
6468975,20679,"delivered",0,-1.25,"2023-02-02 03:14:42","0000-00-00 00:00:00"
6468976,20679,"delivered",0,-1.25,"2023-02-02 03:14:42","0000-00-00 00:00:00"
6468977,20679,"delivered",0,-1.25,"2023-02-02 03:14:42","0000-00-00 00:00:00"
6468978,20684,"delivered",0,22.85,"2023-02-02 04:20:14","0000-00-00 00:00:00"
6468979,20684,"delivered",0,22.85,"2023-02-02 04:20:15","0000-00-00 00:00:00"
6468980,20686,"delivered",0,23.68,"2023-02-02 06:29:43","0000-00-00 00:00:00"
6468981,20686,"delivered",0,23.68,"2023-02-02 06:29:43","0000-00-00 00:00:00"
6468982,20734,"delivered",0,-32.32,"2023-02-03 07:09:51","0000-00-00 00:00:00"
6468983,20734,"delivered",0,-32.32,"2023-02-03 07:09:51","0000-00-00 00:00:00"
6468984,20738,"delivered",0,-28.3,"2023-02-03 08:36:19","0000-00-00 00:00:00"
6468985,20740,"delivered",0,-11.35,"2023-02-03 08:53:19","0000-00-00 00:00:00"
6468986,20740,"delivered",0,-11.35,"2023-02-03 08:53:19","0000-00-00 00:00:00"
6468987,20740,"delivered",0,-11.35,"2023-02-03 08:53:19","0000-00-00 00:00:00"
6468988,20743,"delivered",0,6.68,"2023-02-03 09:11:53","0000-00-00 00:00:00"
6468989,20758,"delivered",0,-37.12,"2023-02-03 10:49:18","0000-00-00 00:00:00"
6468990,20758,"delivered",0,-37.12,"2023-02-03 10:49:18","0000-00-00 00:00:00"
6468991,20759,"delivered",0,-36.05,"2023-02-03 10:50:12","0000-00-00 00:00:00"
6468992,20759,"delivered",0,-36.05,"2023-02-03 10:50:12","0000-00-00 00:00:00"
6468993,20763,"delivered",0,-26.08,"2023-02-03 11:00:52","0000-00-00 00:00:00"
6468994,20776,"delivered",0,6.55,"2023-02-04 04:43:16","0000-00-00 00:00:00"
6468995,20776,"delivered",0,6.55,"2023-02-04 04:43:16","0000-00-00 00:00:00"
6468996,20783,"delivered",0,-2.65,"2023-02-04 06:29:34","0000-00-00 00:00:00"
6468997,20794,"delivered",0,-23.65,"2023-02-04 08:26:13","0000-00-00 00:00:00"
6468998,20802,"delivered",0,17.85,"2023-02-04 09:22:02","0000-00-00 00:00:00"
6468999,20825,"delivered",0,-10.95,"2023-02-04 11:35:59","0000-00-00 00:00:00"
6469000,20861,"delivered",0,-89.1,"2023-02-06 02:55:21","0000-00-00 00:00:00"
6469001,20865,"delivered",0,-42.07,"2023-02-06 03:42:12","0000-00-00 00:00:00"
6469002,20887,"delivered",0,-32.85,"2023-02-06 08:15:45","0000-00-00 00:00:00"
6469003,20891,"delivered",0,9.88,"2023-02-06 10:09:36","0000-00-00 00:00:00"
6469004,20895,"delivered",0,23.85,"2023-02-06 10:23:27","0000-00-00 00:00:00"
6469005,20895,"delivered",0,23.85,"2023-02-06 10:23:27","0000-00-00 00:00:00"
6469006,20895,"delivered",0,23.85,"2023-02-06 10:23:27","0000-00-00 00:00:00"
6469007,20901,"delivered",0,17.07,"2023-02-06 10:59:14","0000-00-00 00:00:00"
6469008,20909,"delivered",0,19.55,"2023-02-06 11:31:33","0000-00-00 00:00:00"
6469009,20911,"delivered",0,22.52,"2023-02-06 11:34:22","0000-00-00 00:00:00"
6469010,20911,"delivered",0,22.52,"2023-02-06 11:34:22","0000-00-00 00:00:00"
6469011,20935,"delivered",0,23.22,"2023-02-07 04:17:57","0000-00-00 00:00:00"
6469012,20935,"delivered",0,23.22,"2023-02-07 04:17:57","0000-00-00 00:00:00"
6469013,20935,"delivered",0,23.22,"2023-02-07 04:17:57","0000-00-00 00:00:00"
6469014,20943,"delivered",0,-15.07,"2023-02-07 08:44:55","0000-00-00 00:00:00"
6469015,20954,"delivered",0,-22.8,"2023-02-07 09:33:44","0000-00-00 00:00:00"
6469016,20959,"delivered",0,-4.77,"2023-02-07 09:51:14","0000-00-00 00:00:00"
6469017,20964,"delivered",0,-53.48,"2023-02-07 10:41:11","0000-00-00 00:00:00"
6469018,20981,"delivered",0,17.5,"2023-02-08 07:07:43","0000-00-00 00:00:00"
6469019,20984,"delivered",0,-1.35,"2023-02-08 08:32:04","0000-00-00 00:00:00"
6469020,20984,"delivered",0,-1.35,"2023-02-08 08:32:04","0000-00-00 00:00:00"
6469021,20984,"delivered",0,-1.35,"2023-02-08 08:32:04","0000-00-00 00:00:00"
6469022,21000,"delivered",0,-19.73,"2023-02-08 10:24:31","0000-00-00 00:00:00"
6469023,21001,"delivered",0,-17.7,"2023-02-08 10:26:31","0000-00-00 00:00:00"
6469024,21018,"delivered",0,-29.82,"2023-02-09 02:21:05","0000-00-00 00:00:00"
6469025,21088,"delivered",0,15.88,"2023-02-10 07:17:26","0000-00-00 00:00:00"
6469026,21088,"delivered",0,15.88,"2023-02-10 07:17:26","0000-00-00 00:00:00"
6469027,21088,"delivered",0,15.88,"2023-02-10 07:17:26","0000-00-00 00:00:00"
6469028,21088,"delivered",0,15.88,"2023-02-10 07:17:26","0000-00-00 00:00:00"
6469029,21090,"delivered",0,22.72,"2023-02-10 07:55:58","0000-00-00 00:00:00"
6469030,21095,"delivered",0,14.18,"2023-02-10 09:23:05","0000-00-00 00:00:00"
6469031,21100,"delivered",0,-40.97,"2023-02-10 09:52:14","0000-00-00 00:00:00"
6469032,21262,"delivered",0,-395.82,"2023-02-12 19:51:40","0000-00-00 00:00:00"
6469034,21296,"delivered",0,2.53,"2023-02-13 08:24:01","0000-00-00 00:00:00"
6469035,21302,"delivered",0,3.55,"2023-02-13 09:37:02","0000-00-00 00:00:00"
6469036,21302,"delivered",0,3.55,"2023-02-13 09:37:03","0000-00-00 00:00:00"
6469037,21302,"delivered",0,3.55,"2023-02-13 09:37:03","0000-00-00 00:00:00"
6469038,21303,"delivered",0,6.52,"2023-02-13 09:40:05","0000-00-00 00:00:00"
6469039,21303,"delivered",0,6.52,"2023-02-13 09:40:05","0000-00-00 00:00:00"
6469040,21326,"delivered",0,20.52,"2023-02-13 11:37:54","0000-00-00 00:00:00"
6469041,21326,"delivered",0,20.52,"2023-02-13 11:37:54","0000-00-00 00:00:00"
6469042,21326,"delivered",0,20.52,"2023-02-13 11:37:54","0000-00-00 00:00:00"
6469043,21326,"delivered",0,20.52,"2023-02-13 11:37:54","0000-00-00 00:00:00"
6469044,21355,"delivered",0,22.7,"2023-02-14 05:12:28","0000-00-00 00:00:00"
6469045,21355,"delivered",0,22.7,"2023-02-14 05:12:28","0000-00-00 00:00:00"
6469046,21355,"delivered",0,22.7,"2023-02-14 05:12:28","0000-00-00 00:00:00"
6469047,21359,"delivered",0,15.3,"2023-02-14 07:42:09","0000-00-00 00:00:00"
6469048,21361,"delivered",0,22.9,"2023-02-14 08:12:30","0000-00-00 00:00:00"
6469049,21361,"delivered",0,22.9,"2023-02-14 08:12:30","0000-00-00 00:00:00"
6469050,21376,"delivered",0,-37.67,"2023-02-14 09:57:24","0000-00-00 00:00:00"
6469051,21377,"delivered",0,-30.68,"2023-02-14 10:04:26","0000-00-00 00:00:00"
6469052,21411,"delivered",0,-2.48,"2023-02-15 02:55:06","0000-00-00 00:00:00"
6469053,21472,"delivered",0,10.23,"2023-02-15 11:03:12","0000-00-00 00:00:00"
6469054,21472,"delivered",0,10.23,"2023-02-15 11:03:12","0000-00-00 00:00:00"
6469055,21472,"delivered",0,10.23,"2023-02-15 11:03:12","0000-00-00 00:00:00"
6469056,21472,"delivered",0,10.23,"2023-02-15 11:03:12","0000-00-00 00:00:00"
6469057,21472,"delivered",0,10.23,"2023-02-15 11:03:12","0000-00-00 00:00:00"
6469058,21490,"delivered",0,-63.23,"2023-02-16 02:01:01","0000-00-00 00:00:00"
6469059,21502,"delivered",0,3.55,"2023-02-16 04:30:21","0000-00-00 00:00:00"
6469060,21502,"delivered",0,3.55,"2023-02-16 04:30:21","0000-00-00 00:00:00"
6469061,21532,"delivered",0,18.98,"2023-02-16 09:48:32","0000-00-00 00:00:00"
6469062,21540,"delivered",0,-59.25,"2023-02-16 10:47:40","0000-00-00 00:00:00"
6469063,21558,"delivered",0,12.8,"2023-02-17 02:17:03","0000-00-00 00:00:00"
6469064,21563,"delivered",0,-33.53,"2023-02-17 03:15:42","0000-00-00 00:00:00"
6469065,21576,"delivered",0,-21.3,"2023-02-17 07:30:33","0000-00-00 00:00:00"
6469066,21579,"delivered",0,-4.27,"2023-02-17 07:47:52","0000-00-00 00:00:00"
6469067,21598,"delivered",0,-58.85,"2023-02-17 09:52:36","0000-00-00 00:00:00"
6469068,21601,"delivered",0,-45.82,"2023-02-17 10:05:59","0000-00-00 00:00:00"
6469069,21601,"delivered",0,-45.82,"2023-02-17 10:05:59","0000-00-00 00:00:00"
6469070,21601,"delivered",0,-45.82,"2023-02-17 10:05:59","0000-00-00 00:00:00"
6469071,21629,"delivered",0,15.35,"2023-02-18 04:18:38","0000-00-00 00:00:00"
6469072,21630,"delivered",0,-44.52,"2023-02-18 05:52:16","0000-00-00 00:00:00"
6469073,21644,"delivered",0,13.57,"2023-02-18 09:00:09","0000-00-00 00:00:00"
6469074,21667,"delivered",0,2.32,"2023-02-18 11:43:27","0000-00-00 00:00:00"
6469075,21668,"delivered",0,12.3,"2023-02-18 11:53:14","0000-00-00 00:00:00"
6469076,21668,"delivered",0,12.3,"2023-02-18 11:53:14","0000-00-00 00:00:00"
6469077,21668,"delivered",0,12.3,"2023-02-18 11:53:14","0000-00-00 00:00:00"
6469078,21677,"delivered",0,22.95,"2023-02-19 03:21:40","0000-00-00 00:00:00"
6469079,21677,"delivered",0,22.95,"2023-02-19 03:21:40","0000-00-00 00:00:00"
6469080,21677,"delivered",0,22.95,"2023-02-19 03:21:40","0000-00-00 00:00:00"
6469081,21677,"delivered",0,22.95,"2023-02-19 03:21:40","0000-00-00 00:00:00"
6469082,21689,"pending",0,505,"2023-02-19 04:41:40","0000-00-00 00:00:00"
6469083,21691,"delivered",0,10.35,"2023-02-19 05:21:22","0000-00-00 00:00:00"
6469084,21691,"delivered",0,10.35,"2023-02-19 05:21:22","0000-00-00 00:00:00"
6469085,21691,"delivered",0,10.35,"2023-02-19 05:21:22","0000-00-00 00:00:00"
6469086,21691,"delivered",0,10.35,"2023-02-19 05:21:38","0000-00-00 00:00:00"
6469087,21770,"delivered",0,-1.13,"2023-02-19 11:38:17","0000-00-00 00:00:00"
6469088,21782,"delivered",0,-50.28,"2023-02-20 04:33:24","0000-00-00 00:00:00"
6469089,21791,"delivered",0,-6.08,"2023-02-20 08:40:22","0000-00-00 00:00:00"
6469090,21791,"delivered",0,-6.08,"2023-02-20 08:40:22","0000-00-00 00:00:00"
6469091,21792,"delivered",0,3.35,"2023-02-20 09:13:17","0000-00-00 00:00:00"
6469092,21792,"delivered",0,3.35,"2023-02-20 09:13:17","0000-00-00 00:00:00"
6469093,21792,"delivered",0,3.35,"2023-02-20 09:13:17","0000-00-00 00:00:00"
6469094,21792,"delivered",0,3.35,"2023-02-20 09:13:17","0000-00-00 00:00:00"
6469095,21792,"delivered",0,3.35,"2023-02-20 09:13:17","0000-00-00 00:00:00"
6469096,21792,"delivered",0,3.35,"2023-02-20 09:13:17","0000-00-00 00:00:00"
6469097,21793,"delivered",0,4.32,"2023-02-20 09:14:11","0000-00-00 00:00:00"
6469098,21808,"delivered",0,14.82,"2023-02-20 11:04:12","0000-00-00 00:00:00"
6469099,21830,"delivered",0,14.5,"2023-02-21 03:34:51","0000-00-00 00:00:00"
6469100,21830,"delivered",0,14.5,"2023-02-21 03:34:51","0000-00-00 00:00:00"
6469101,21830,"delivered",0,14.5,"2023-02-21 03:34:51","0000-00-00 00:00:00"
6469102,21835,"delivered",0,-23.62,"2023-02-21 05:13:53","0000-00-00 00:00:00"
6469103,21835,"delivered",0,-23.62,"2023-02-21 05:13:53","0000-00-00 00:00:00"
6469104,21836,"delivered",0,-8.67,"2023-02-21 05:28:42","0000-00-00 00:00:00"
6469105,21836,"delivered",0,-8.67,"2023-02-21 05:28:42","0000-00-00 00:00:00"
6469106,21839,"delivered",0,1.85,"2023-02-21 08:57:57","0000-00-00 00:00:00"
6469107,21839,"delivered",0,1.85,"2023-02-21 08:57:57","0000-00-00 00:00:00"
6469108,21880,"delivered",0,-1.72,"2023-02-22 06:56:47","0000-00-00 00:00:00"
6469109,21880,"delivered",0,-1.72,"2023-02-22 06:56:47","0000-00-00 00:00:00"
6469110,21880,"delivered",0,-1.72,"2023-02-22 06:56:47","0000-00-00 00:00:00"
6469111,21880,"delivered",0,-1.72,"2023-02-22 06:56:47","0000-00-00 00:00:00"
6469112,21880,"delivered",0,-1.72,"2023-02-22 06:56:47","0000-00-00 00:00:00"
6469113,21914,"delivered",0,2.32,"2023-02-22 11:11:15","0000-00-00 00:00:00"
6469114,21932,"pending",0,505,"2023-02-22 12:38:54","0000-00-00 00:00:00"
6469115,21949,"delivered",0,-2.87,"2023-02-23 06:18:27","0000-00-00 00:00:00"
6469116,21950,"delivered",0,18.85,"2023-02-23 08:20:17","0000-00-00 00:00:00"
6469119,21954,"delivered",0,-13.05,"2023-02-23 09:17:22","0000-00-00 00:00:00"
6469120,21988,"delivered",0,-81.65,"2023-02-24 02:43:20","0000-00-00 00:00:00"
6469121,22014,"delivered",0,8.55,"2023-02-24 09:46:35","0000-00-00 00:00:00"
6469122,22014,"delivered",0,8.55,"2023-02-24 09:46:35","0000-00-00 00:00:00"
6469123,22021,"delivered",0,9.78,"2023-02-24 11:09:57","0000-00-00 00:00:00"
6469124,22037,"delivered",0,-30.67,"2023-02-25 03:51:59","0000-00-00 00:00:00"
6469125,22116,"delivered",0,19.42,"2023-02-26 06:57:44","0000-00-00 00:00:00"
6469126,22116,"delivered",0,19.42,"2023-02-26 06:57:44","0000-00-00 00:00:00"
6469127,22116,"delivered",0,19.42,"2023-02-26 06:57:44","0000-00-00 00:00:00"
6469128,22116,"delivered",0,19.42,"2023-02-26 06:57:44","0000-00-00 00:00:00"
6469129,22116,"delivered",0,19.42,"2023-02-26 06:57:44","0000-00-00 00:00:00"
6469130,22139,"delivered",0,-20.75,"2023-02-26 10:33:06","0000-00-00 00:00:00"
6469131,22180,"pending",0,505,"2023-02-27 05:16:28","0000-00-00 00:00:00"
6469132,22180,"pending",0,505,"2023-02-27 05:16:28","0000-00-00 00:00:00"
6469133,22195,"delivered",0,4.78,"2023-02-28 04:47:10","0000-00-00 00:00:00"
6469134,22238,"delivered",0,-7.72,"2023-02-28 09:23:02","0000-00-00 00:00:00"
6469135,22238,"delivered",0,-7.72,"2023-02-28 09:23:02","0000-00-00 00:00:00"
6469136,22238,"delivered",0,-7.72,"2023-02-28 09:23:02","0000-00-00 00:00:00"
6469137,22238,"delivered",0,-7.72,"2023-02-28 09:23:02","0000-00-00 00:00:00"
6469138,22238,"delivered",0,-7.72,"2023-02-28 09:23:02","0000-00-00 00:00:00"
6469139,22238,"delivered",0,-7.72,"2023-02-28 09:23:02","0000-00-00 00:00:00"
6469140,22251,"delivered",0,-28.08,"2023-02-28 10:49:43","0000-00-00 00:00:00"
6469141,22251,"delivered",0,-28.08,"2023-02-28 10:49:43","0000-00-00 00:00:00"
6469142,22251,"delivered",0,-28.08,"2023-02-28 10:49:43","0000-00-00 00:00:00"
6469143,22257,"delivered",0,-8.05,"2023-02-28 11:09:52","0000-00-00 00:00:00"
6469144,22276,"delivered",0,22.5,"2023-03-01 02:39:15","0000-00-00 00:00:00"
6469145,22276,"delivered",0,22.5,"2023-03-01 02:39:15","0000-00-00 00:00:00"
6469146,22276,"delivered",0,22.5,"2023-03-01 02:39:15","0000-00-00 00:00:00"
6469147,22280,"delivered",0,0.95,"2023-03-01 03:44:09","0000-00-00 00:00:00"
6469148,22284,"delivered",0,-0.12,"2023-03-01 06:01:49","0000-00-00 00:00:00"
6469149,22284,"delivered",0,-0.12,"2023-03-01 06:01:49","0000-00-00 00:00:00"
6469150,22284,"delivered",0,-0.12,"2023-03-01 06:01:49","0000-00-00 00:00:00"
6469151,22284,"delivered",0,-0.12,"2023-03-01 06:01:49","0000-00-00 00:00:00"
6469152,22292,"delivered",0,-23.05,"2023-03-01 09:40:23","0000-00-00 00:00:00"
6469153,22323,"delivered",0,-59.87,"2023-03-02 02:02:08","0000-00-00 00:00:00"
6469154,22326,"delivered",0,8.23,"2023-03-02 03:29:14","0000-00-00 00:00:00"
6469155,22361,"delivered",0,-34.88,"2023-03-02 10:08:56","0000-00-00 00:00:00"
6469156,22362,"delivered",0,-32.8,"2023-03-02 10:10:44","0000-00-00 00:00:00"
6469157,22363,"delivered",0,-25.92,"2023-03-02 10:10:52","0000-00-00 00:00:00"
6469158,22362,"delivered",0,-32.8,"2023-03-02 10:10:52","0000-00-00 00:00:00"
6469159,22363,"delivered",0,-25.92,"2023-03-02 10:17:50","0000-00-00 00:00:00"
6469160,22363,"delivered",0,-25.92,"2023-03-02 10:17:50","0000-00-00 00:00:00"
6469161,22366,"delivered",0,5.15,"2023-03-02 10:48:25","0000-00-00 00:00:00"
6469162,22366,"delivered",0,5.15,"2023-03-02 10:48:25","0000-00-00 00:00:00"
6469163,22366,"delivered",0,5.15,"2023-03-02 10:48:25","0000-00-00 00:00:00"
6469164,22366,"delivered",0,5.15,"2023-03-02 10:48:25","0000-00-00 00:00:00"
6469165,22366,"delivered",0,5.15,"2023-03-02 10:48:25","0000-00-00 00:00:00"
6469166,22366,"delivered",0,5.15,"2023-03-02 10:48:25","0000-00-00 00:00:00"
6469167,22366,"delivered",0,5.15,"2023-03-02 10:48:25","0000-00-00 00:00:00"
6469168,22366,"delivered",0,5.15,"2023-03-02 10:48:25","0000-00-00 00:00:00"
6469169,22366,"delivered",0,5.15,"2023-03-02 10:48:25","0000-00-00 00:00:00"
6469170,22385,"delivered",0,13.5,"2023-03-03 04:33:56","0000-00-00 00:00:00"
6469171,22385,"delivered",0,13.5,"2023-03-03 04:33:56","0000-00-00 00:00:00"
6469172,22385,"delivered",0,13.5,"2023-03-03 04:33:56","0000-00-00 00:00:00"
6469173,22392,"delivered",0,23.38,"2023-03-03 08:07:02","0000-00-00 00:00:00"
6469174,22397,"delivered",0,-38.62,"2023-03-03 09:35:45","0000-00-00 00:00:00"
6469175,22397,"delivered",0,-38.62,"2023-03-03 09:35:45","0000-00-00 00:00:00"
6469176,22397,"delivered",0,-38.62,"2023-03-03 09:35:45","0000-00-00 00:00:00"
6469177,22403,"delivered",0,21.42,"2023-03-03 10:35:28","0000-00-00 00:00:00"
6469178,22407,"delivered",0,23.92,"2023-03-03 10:48:15","0000-00-00 00:00:00"
6469179,22435,"delivered",0,-44.4,"2023-03-04 03:23:10","0000-00-00 00:00:00"
6469180,22443,"delivered",0,3.8,"2023-03-04 04:55:23","0000-00-00 00:00:00"
6469181,22445,"delivered",0,7.6,"2023-03-04 05:24:12","0000-00-00 00:00:00"
6469182,22445,"delivered",0,7.6,"2023-03-04 05:24:12","0000-00-00 00:00:00"
6469183,22445,"delivered",0,7.6,"2023-03-04 05:24:12","0000-00-00 00:00:00"
6469184,22446,"delivered",0,10.63,"2023-03-04 05:27:11","0000-00-00 00:00:00"
6469185,22446,"delivered",0,10.63,"2023-03-04 05:27:11","0000-00-00 00:00:00"
6469186,22450,"delivered",0,-19.6,"2023-03-04 06:39:51","0000-00-00 00:00:00"
6469187,22450,"delivered",0,-19.6,"2023-03-04 06:39:51","0000-00-00 00:00:00"
6469188,22450,"delivered",0,-19.6,"2023-03-04 06:39:51","0000-00-00 00:00:00"
6469189,22450,"delivered",0,-19.6,"2023-03-04 06:39:51","0000-00-00 00:00:00"
6469190,22453,"delivered",0,20.9,"2023-03-04 07:44:16","0000-00-00 00:00:00"
6469191,22453,"delivered",0,20.9,"2023-03-04 07:44:16","0000-00-00 00:00:00"
6469192,22454,"delivered",0,22.93,"2023-03-04 07:46:23","0000-00-00 00:00:00"
6469193,22454,"delivered",0,22.93,"2023-03-04 07:46:23","0000-00-00 00:00:00"
6469194,22454,"delivered",0,22.93,"2023-03-04 07:46:23","0000-00-00 00:00:00"
6469195,22507,"delivered",0,6.68,"2023-03-05 03:29:34","0000-00-00 00:00:00"
6469196,22541,"pending",0,505,"2023-03-05 09:43:36","0000-00-00 00:00:00"
6469197,22584,"delivered",0,-13.12,"2023-03-06 06:53:03","0000-00-00 00:00:00"
6469198,22584,"delivered",0,-13.12,"2023-03-06 06:53:03","0000-00-00 00:00:00"
6469199,22621,"delivered",0,-48.75,"2023-03-07 02:31:13","0000-00-00 00:00:00"
6469200,22624,"delivered",0,6.28,"2023-03-07 03:26:52","0000-00-00 00:00:00"
6469201,22639,"delivered",0,-7.72,"2023-03-07 09:03:49","0000-00-00 00:00:00"
6469202,22639,"delivered",0,-7.72,"2023-03-07 09:03:49","0000-00-00 00:00:00"
6469203,22640,"delivered",0,-5.68,"2023-03-07 09:05:15","0000-00-00 00:00:00"
6469204,22640,"delivered",0,-5.68,"2023-03-07 09:05:15","0000-00-00 00:00:00"
6469205,22646,"delivered",0,-48.88,"2023-03-07 10:01:54","0000-00-00 00:00:00"
6469206,22676,"delivered",0,-2.75,"2023-03-08 03:01:51","0000-00-00 00:00:00"
6469207,22677,"delivered",0,-1.72,"2023-03-08 03:02:54","0000-00-00 00:00:00"
6469208,22678,"delivered",0,0.35,"2023-03-08 03:04:52","0000-00-00 00:00:00"
6469209,22691,"delivered",0,-3.13,"2023-03-08 08:40:37","0000-00-00 00:00:00"
6469210,22691,"delivered",0,-3.13,"2023-03-08 08:40:37","0000-00-00 00:00:00"
6469211,22691,"delivered",0,-3.13,"2023-03-08 08:40:37","0000-00-00 00:00:00"
6469212,22693,"delivered",0,11.9,"2023-03-08 08:55:12","0000-00-00 00:00:00"
6469213,22733,"delivered",0,-20.22,"2023-03-09 04:25:11","0000-00-00 00:00:00"
6469214,22734,"delivered",0,-17.17,"2023-03-09 04:28:04","0000-00-00 00:00:00"
6469215,22734,"delivered",0,-17.17,"2023-03-09 04:28:04","0000-00-00 00:00:00"
6469216,22736,"delivered",0,-10.33,"2023-03-09 05:14:10","0000-00-00 00:00:00"
6469217,22736,"delivered",0,-10.33,"2023-03-09 05:14:10","0000-00-00 00:00:00"
6469218,22736,"delivered",0,-10.33,"2023-03-09 05:14:10","0000-00-00 00:00:00"
6469219,22736,"delivered",0,-10.33,"2023-03-09 05:14:10","0000-00-00 00:00:00"
6469220,22736,"delivered",0,-10.33,"2023-03-09 05:14:10","0000-00-00 00:00:00"
6469221,22736,"delivered",0,-10.33,"2023-03-09 05:14:10","0000-00-00 00:00:00"
6469222,22748,"delivered",0,-11.5,"2023-03-09 09:29:19","0000-00-00 00:00:00"
6469223,22748,"delivered",0,-11.5,"2023-03-09 09:29:19","0000-00-00 00:00:00"
6469224,22757,"delivered",0,-93.33,"2023-03-09 10:33:10","0000-00-00 00:00:00"
6469225,22757,"delivered",0,-93.33,"2023-03-09 10:33:10","0000-00-00 00:00:00"
6469226,22764,"delivered",0,-69.27,"2023-03-09 10:57:55","0000-00-00 00:00:00"
6469227,22764,"delivered",0,-69.27,"2023-03-09 10:57:55","0000-00-00 00:00:00"
6469228,22764,"delivered",0,-69.27,"2023-03-09 10:57:55","0000-00-00 00:00:00"
6469229,22764,"delivered",0,-69.27,"2023-03-09 10:57:55","0000-00-00 00:00:00"
6469230,22764,"delivered",0,-69.27,"2023-03-09 10:57:55","0000-00-00 00:00:00"
6469231,22764,"delivered",0,-69.27,"2023-03-09 10:57:55","0000-00-00 00:00:00"
6469232,22765,"delivered",0,-67.3,"2023-03-09 10:59:01","0000-00-00 00:00:00"
6469233,22792,"delivered",0,-2.75,"2023-03-10 08:56:45","0000-00-00 00:00:00"
6469234,22795,"delivered",0,2.22,"2023-03-10 09:01:47","0000-00-00 00:00:00"
6469235,22795,"delivered",0,2.22,"2023-03-10 09:01:47","0000-00-00 00:00:00"
6469236,22804,"delivered",0,-22.22,"2023-03-10 10:05:45","0000-00-00 00:00:00"
6469237,22804,"delivered",0,-22.22,"2023-03-10 10:05:45","0000-00-00 00:00:00"
6469238,22804,"delivered",0,-22.22,"2023-03-10 10:05:45","0000-00-00 00:00:00"
6469239,22804,"delivered",0,-22.22,"2023-03-10 10:05:45","0000-00-00 00:00:00"
6469240,22804,"delivered",0,-22.22,"2023-03-10 10:05:45","0000-00-00 00:00:00"
6469241,22805,"delivered",0,2.82,"2023-03-10 10:30:47","0000-00-00 00:00:00"
6469242,22805,"delivered",0,2.82,"2023-03-10 10:30:47","0000-00-00 00:00:00"
6469243,22805,"delivered",0,2.82,"2023-03-10 10:30:47","0000-00-00 00:00:00"
6469244,22805,"delivered",0,2.82,"2023-03-10 10:30:47","0000-00-00 00:00:00"
6469245,22805,"delivered",0,2.82,"2023-03-10 10:30:47","0000-00-00 00:00:00"
6469246,22805,"delivered",0,2.82,"2023-03-10 10:30:47","0000-00-00 00:00:00"
6469247,22806,"delivered",0,5.75,"2023-03-10 10:33:58","0000-00-00 00:00:00"
6469248,22806,"delivered",0,5.75,"2023-03-10 10:33:58","0000-00-00 00:00:00"
6469249,22806,"delivered",0,5.75,"2023-03-10 10:33:58","0000-00-00 00:00:00"
6469250,22806,"delivered",0,5.75,"2023-03-10 10:33:58","0000-00-00 00:00:00"
6469251,22806,"delivered",0,5.75,"2023-03-10 10:33:58","0000-00-00 00:00:00"
6469252,22809,"delivered",0,14.87,"2023-03-10 10:42:21","0000-00-00 00:00:00"
6469253,22809,"delivered",0,14.87,"2023-03-10 10:42:21","0000-00-00 00:00:00"
6469254,22809,"delivered",0,14.87,"2023-03-10 10:42:21","0000-00-00 00:00:00"
6469255,22809,"delivered",0,14.87,"2023-03-10 10:42:21","0000-00-00 00:00:00"
6469256,22835,"delivered",0,-9.17,"2023-03-11 02:38:26","0000-00-00 00:00:00"
6469257,22835,"delivered",0,-9.17,"2023-03-11 02:38:26","0000-00-00 00:00:00"
6469258,22835,"delivered",0,-9.17,"2023-03-11 02:38:26","0000-00-00 00:00:00"
6469259,22835,"delivered",0,-9.17,"2023-03-11 02:38:26","0000-00-00 00:00:00"
6469260,22835,"delivered",0,-9.17,"2023-03-11 02:38:26","0000-00-00 00:00:00"
6469261,22835,"delivered",0,-9.17,"2023-03-11 02:38:26","0000-00-00 00:00:00"
6469262,22837,"delivered",0,3.1,"2023-03-11 03:14:20","0000-00-00 00:00:00"
6469263,22837,"delivered",0,3.1,"2023-03-11 03:14:20","0000-00-00 00:00:00"
6469264,22839,"delivered",0,-14.47,"2023-03-11 03:48:45","0000-00-00 00:00:00"
6469265,22850,"delivered",0,12.78,"2023-03-11 07:33:24","0000-00-00 00:00:00"
6469266,22851,"delivered",0,13.75,"2023-03-11 07:34:15","0000-00-00 00:00:00"
6469267,22857,"delivered",0,24.23,"2023-03-11 09:11:06","0000-00-00 00:00:00"
6469268,22858,"delivered",0,23.22,"2023-03-11 09:28:04","0000-00-00 00:00:00"
6469269,22921,"delivered",0,10.18,"2023-03-12 05:28:54","0000-00-00 00:00:00"
